Date,Open,High,Low,Close,Adj Close,Volume
2021-10-22,228.5,233.8,216,222,217.2,85764004
2021-10-21,234,234.4,220.55,226.15,221.26,82393222
2021-10-20,225,236.3,217.5,230.35,225.37,219286012
2021-10-19,266,267.85,221.5,229.75,224.78,245771135
2021-10-18,227.5,264.85,223.1,257.3,251.74,273591610
2021-10-14,235,237,220.7,222.6,217.79,126938132
2021-10-13,201.65,232.4,200,224.2,219.35,305037222
2021-10-12,194.9,198.7,189.8,195.8,191.57,104950239
2021-10-11,177.85,193.7,177,191.5,187.36,126307288
2021-10-08,180.15,180.2,175,176.85,173.03,43365657
2021-10-07,178.35,184,176.85,177.75,173.91,73313810
2021-10-06,182.85,182.85,172.8,175.95,172.15,101232618
2021-10-05,169,184.75,168.35,179.4,175.52,161189379
2021-10-04,166.25,172.5,164,168.6,164.95,93787605
2021-10-01,158.75,164.95,156.6,163.75,160.21,90310679
2021-09-30,152.5,161.2,151.3,158.75,155.32,111302311
2021-09-29,139.8,158.75,138.9,151.6,148.32,126746990
2021-09-28,140,142.85,139.05,140.05,137.02,29196888
2021-09-27,140.3,140.4,136.75,138.75,135.75,18192368
2021-09-24,145,145.35,138.7,139.1,136.09,29040576
2021-09-23,139.2,144.9,138.75,143.65,140.54,42890085
2021-09-22,136.95,139.65,136.4,137.85,134.87,21321952
2021-09-21,134.75,136.3,131.2,135.85,132.91,22526116
2021-09-20,137.6,139.35,133.2,134.3,131.4,21535092
2021-09-17,140.85,141.5,136.1,137.9,134.92,27560843
2021-09-16,140,142,138.5,140.25,137.22,24490647
2021-09-15,133.1,142.3,132.8,140.05,137.02,68917060
2021-09-14,131.5,133.3,131.3,133,130.12,13305823
2021-09-13,132.75,132.75,130.4,131.05,128.22,13771980
2021-09-09,133.2,134.3,131.75,132.75,129.88,14453584
2021-09-08,130.6,133.5,129.5,133.25,130.37,16351745
2021-09-07,132.4,132.55,129.25,130.05,127.24,14561241
2021-09-06,134.4,134.6,132,132.2,129.34,14304796
2021-09-03,134.05,135.45,133.25,133.85,130.96,19000628
2021-09-02,133.85,134.8,132.6,133.6,130.71,25276744
2021-09-01,129.7,134.25,128.7,133.4,130.52,31166001
2021-08-31,130.3,130.7,128.25,129.05,126.26,24301446
2021-08-30,128.4,130.1,128,129.15,126.36,17545528
2021-08-27,125.65,127.6,125.2,127.25,124.5,12708091
2021-08-26,126.45,126.6,124.55,125.65,122.93,16968193
2021-08-25,126.4,127.5,125.5,126.05,123.32,18144345
2021-08-24,125,126.6,123.65,125.9,123.18,22809811
2021-08-23,127.1,127.85,121.7,124.95,122.25,30434681
2021-08-20,129,130.2,125.25,126.2,123.47,27402061
2021-08-18,131.7,131.8,130.1,130.45,127.63,18082061
2021-08-17,132.1,132.95,128.5,131.1,128.26,21755033
2021-08-16,132.55,134.05,131.65,132.1,129.24,17472608
2021-08-13,134.35,134.5,132,132.55,129.68,23715152
2021-08-12,130.25,134.2,129.85,133.65,130.76,31898731
2021-08-11,130.3,131.65,126.5,129.6,126.8,32222624
2021-08-10,132.45,133.75,127.05,130.05,127.24,31526384
2021-08-09,137,137,130.3,132.05,129.19,66874756
2021-08-06,135.25,136.8,134.3,135.15,132.23,47743493
2021-08-05,132.15,135.4,129.6,134.55,131.64,39952286
2021-08-04,133,134.65,130.1,131.65,128.8,33758053
2021-08-03,134.4,135.5,132.2,132.6,129.73,50457587
2021-08-02,126.55,134,125.55,133.45,130.56,102355625
2021-07-30,122.6,126.65,122.3,125,122.3,30163350
2021-07-29,120.75,124,120.7,122.75,120.1,16366211
2021-07-28,121.45,121.85,118.4,120.35,117.75,19451371
2021-07-27,122.8,123.75,120.2,121.15,118.53,16292819
2021-07-26,123,123.75,122.1,122.6,119.95,14838935
2021-07-23,124.9,125.45,122.6,122.9,120.24,18344408
2021-07-22,123.4,124.2,122.4,123.7,121.02,20890960
2021-07-20,125.65,126.35,121.2,121.8,119.17,48822351
2021-07-19,126.25,128.45,124.6,125.8,123.08,65614163
2021-07-16,125.4,125.4,123.65,124.15,121.47,13479996
2021-07-15,124.85,126.5,124.15,124.45,121.76,22522585
2021-07-14,125,126,124.1,124.55,121.86,23276074
2021-07-13,124.2,125.25,122.95,124.05,121.37,19316578
2021-07-12,126,126.3,123.45,123.8,121.12,26731429
2021-07-09,123,124.8,121.7,124.45,121.76,24078290
2021-07-08,124.1,126.85,122.4,123.4,120.73,33870196
2021-07-07,123,124.5,122.15,123.85,121.17,19773453
2021-07-06,126,126.5,122.05,123,120.34,31062811
2021-07-05,121.95,126.9,121.75,125.9,123.18,61606669
2021-07-02,122,122.6,120.6,120.95,118.33,22789936
2021-07-01,122.8,122.8,121,121.35,118.73,18570986
2021-06-30,123.4,123.9,121.7,122.1,119.46,30099781
2021-06-29,122.95,124.75,121.75,122.8,120.14,30981874
2021-06-28,122,123.5,120.8,122.55,119.9,27616278
2021-06-25,119.9,122.6,119.55,121.1,118.48,25945027
2021-06-24,120.75,121.45,118.2,118.85,116.28,28009357
2021-06-23,122.5,123.2,120.55,120.75,118.14,29338636
2021-06-22,124.2,125.1,120.9,121.45,118.82,44246677
2021-06-21,118.2,124,117.95,123.3,120.63,44593802
2021-06-18,124.35,124.7,116.95,121.45,118.82,73972898
2021-06-17,123.95,126.9,122.3,123.95,121.27,73801920
2021-06-16,122,127.9,120.15,125.95,121.71,84445896
2021-06-15,125,125.6,121.7,122.15,118.04,45450324
2021-06-14,126.25,126.25,116.6,123.4,119.25,86326236
2021-06-11,128.75,128.75,124.25,125.7,121.47,62530141
2021-06-10,128,130.4,125.1,127.6,123.3,140351463
2021-06-09,120.75,132.7,119,124.65,120.45,360661838
2021-06-08,114.4,119.2,114,117.05,113.11,93023993
2021-06-07,109,115,108.3,113.35,109.53,95358858
2021-06-04,109.1,109.1,107,108.15,104.51,19048139
2021-06-03,110,110.5,107.9,108.65,104.99,38360946
2021-06-02,104.5,108.4,104.35,108.1,104.46,31238619
2021-06-01,106.4,106.4,103.7,104.65,101.13,25038000
2021-05-31,105.3,106.95,103.8,106.45,102.87,29739476
2021-05-28,107.2,107.5,105.1,105.35,101.8,19973552
2021-05-27,106.1,107,104.9,106.35,102.77,21200089
2021-05-26,108,108.3,105.8,106.1,102.53,26772472
2021-05-25,108.3,109.35,106.65,107.45,103.83,35294915
2021-05-24,105.6,107.95,104.5,107.3,103.69,41530007
2021-05-21,103.85,106,103.3,104.9,101.37,27004076
2021-05-20,105.2,105.45,102.45,102.95,99.48,19494462
2021-05-19,105.05,107,103.9,104.25,100.74,31394002
2021-05-18,105,107.35,104.65,105.35,101.8,40666745
2021-05-17,102.5,104.3,101.65,103.45,99.97,40412520
2021-05-14,106.35,108,101,101.5,98.08,66640242
2021-05-12,110.35,110.55,105.15,106.6,103.01,61946163
2021-05-11,109,111.15,107.1,109.35,105.67,64737614
2021-05-10,103.75,110.5,103.2,109.95,106.25,70028129
2021-05-07,103.85,103.95,102.25,102.7,99.24,28791094
2021-05-06,102.55,104.65,101.6,102.9,99.44,35150275
2021-05-05,102.4,102.95,100.25,102,98.57,25421812
2021-05-04,100.6,103.4,100,101.05,97.65,55562146
2021-05-03,97.95,100.4,96.35,99.85,96.49,37404501
2021-04-30,96.95,101.4,96.25,98.85,95.52,40125740
2021-04-29,98.9,100.2,97.45,97.65,94.36,39809692
2021-04-28,98.6,99.15,97.65,97.95,94.65,32345591
2021-04-27,96.95,98.45,96.4,98,94.7,26892254
2021-04-26,95.7,97.15,95.5,96.3,93.06,24546834
2021-04-23,94.2,96.9,93.55,95.65,92.43,40943046
2021-04-22,94,95,92.4,94.25,91.08,34186730
2021-04-20,96,96,92.4,93.6,90.45,35631799
2021-04-19,92.4,94.95,91.8,93.8,90.64,43657515
2021-04-16,95,97.95,94.05,97.15,93.88,49515934
2021-04-15,94.7,96.7,93.3,94.15,90.98,38846301
2021-04-13,92.3,96.3,91.55,95.85,92.62,76861733
2021-04-12,101,101,89.9,92.2,89.1,125893617
2021-04-09,105.35,106.2,103,104.1,100.6,35350727
2021-04-08,105,106.75,104.7,104.95,101.42,36910799
2021-04-07,104.35,105.65,103.5,104.45,100.93,36218955
2021-04-06,103.8,107.35,102.45,104.7,101.18,56713336
2021-04-05,105,105.5,100.45,103.35,99.87,48340372
2021-04-01,103.9,105.5,103.55,105.05,101.51,34637782
2021-03-31,103.65,105.85,102.85,103.25,99.77,35702981
2021-03-30,105.35,105.35,102.8,103.6,100.11,47450305
2021-03-26,100.95,104.35,100,103.45,99.97,78988471
2021-03-25,101.8,102.2,96.6,98.65,95.33,78179436
2021-03-24,103,105.6,100.85,101.25,97.84,49603176
2021-03-23,104.95,105.95,104,104.55,101.03,41887531
2021-03-22,104.9,106.5,103.8,104.75,101.22,74913152
2021-03-19,100,104.75,96.3,104.15,100.64,118996777
2021-03-18,104.6,106.6,96,100.55,97.16,102669579
2021-03-17,109.2,110.5,102.4,103.3,99.82,64241698
2021-03-16,112,112.3,109.1,109.7,106.01,50275101
2021-03-15,114,114.15,108,111.55,107.79,101454870
2021-03-12,108.4,114.5,107,113.25,109.44,162828658
2021-03-10,109.1,109.25,105.8,107.35,103.74,43852673
2021-03-09,110,110.65,104.7,107,103.4,51804429
2021-03-08,108.9,111.85,108.2,109.05,105.38,57273663
2021-03-05,110.7,110.7,104,107.35,103.74,75015270
2021-03-04,103.8,114,102.75,109.3,105.62,147425687
2021-03-03,104.6,105.5,102.5,105.25,101.71,85272517
2021-03-02,100,100.8,98,100.35,96.97,67108317
2021-03-01,96.6,99.5,95.55,97.9,94.6,62133610
2021-02-26,94.8,96.4,93,95.15,91.95,50696555
2021-02-25,94.9,97.65,94.35,96,92.77,70938332
2021-02-24,92.85,94.5,92.05,94.05,90.88,27561130
2021-02-23,90.7,93.4,89.8,92.05,88.95,43925417
2021-02-22,90.95,92.5,89,90.1,87.07,38203233
2021-02-19,93.4,94.85,89.35,91.1,88.03,69544392
2021-02-18,91.75,94.05,90.2,93.1,89.97,48616071
2021-02-17,90.9,92.45,89.8,91.1,88.03,66947755
2021-02-16,87.4,91,86.6,90.25,87.21,45833754
2021-02-15,88,88.9,86.35,86.7,83.78,28371641
2021-02-12,88,88.5,86,87.3,84.36,18854969
2021-02-11,88.7,89.15,87.5,87.8,84.84,18482937
2021-02-10,88.05,89.95,86.35,88.1,85.13,57056934
2021-02-09,90.15,90.45,86.45,87.15,84.22,37086127
2021-02-08,88,91.65,87.5,90,86.97,70145365
2021-02-05,91.45,91.65,85,87.45,84.51,98504307
2021-02-04,84.95,90.5,84.45,89.6,86.58,94513383
2021-02-03,84.15,85.5,82.25,84.2,81.37,41816643
2021-02-02,81.5,84.1,79.65,83.6,80.79,47955673
2021-02-01,76.4,81.2,74.5,79.9,77.21,45909331
2021-01-29,78.55,78.6,75,75.4,72.86,28386915
2021-01-28,75,77.9,74.45,77.1,74.5,40097316
2021-01-27,79.65,79.8,75.65,75.95,73.39,47062543
2021-01-25,84,84,78,79.25,76.58,55671719
2021-01-22,82.9,83.1,77.95,79.4,76.73,42934185
2021-01-21,85.5,85.7,82.2,83,80.21,16889392
2021-01-20,85.6,86.45,84.15,84.8,81.95,19476831
2021-01-19,82.75,85.7,82.6,85.4,82.52,25469132
2021-01-18,85.85,85.85,81,82.1,79.34,31480725
2021-01-15,86.4,88,84.35,85.55,82.67,35416980
2021-01-14,86.1,87.15,84.9,85.95,83.06,20620191
2021-01-13,86.9,87.65,83.75,85.85,82.96,37272052
2021-01-12,83,87.3,82.65,86.05,83.15,43670529
2021-01-11,83.6,83.95,82.15,83.3,80.5,25575169
2021-01-08,84.35,84.6,82.6,83.05,80.25,41178215
2021-01-07,83.15,83.65,81.5,81.85,79.09,35219703
2021-01-06,82,83.5,80.75,82.45,79.67,46157617
2021-01-05,78,82.2,77.9,81.15,78.42,46181972
2021-01-04,78.05,79.65,77.5,79.25,76.58,23712305
2021-01-01,76,77.75,75.8,77.35,74.75,19041567
2020-12-31,75.85,76.5,75.4,75.65,73.1,15495713
2020-12-30,76.95,76.95,75.2,75.8,73.25,17918812
2020-12-29,78,78.8,76.25,76.55,73.97,28745694
2020-12-28,75.25,77.95,75.1,77.2,74.6,35601036
2020-12-24,74.6,75.6,74.25,74.5,71.99,23223241
2020-12-23,72,74.45,71.5,74.15,71.65,30689573
2020-12-22,69,71.9,66.7,71.65,69.24,46224467
2020-12-21,75.85,75.85,66.4,69.05,66.73,51731072
2020-12-18,75,76.45,73.65,76.05,73.49,49891456
2020-12-17,76.25,76.7,74.65,75.2,72.67,28073186
2020-12-16,75.5,76.45,74.65,76.15,73.59,36595158
2020-12-15,73.4,75.5,72.5,75.15,72.62,38943070
2020-12-14,73.45,74.1,72.8,73.45,70.98,20767955
2020-12-11,72.75,74.1,72.15,72.8,70.35,36847385
2020-12-10,73,73.45,71,72.65,70.2,29242808
2020-12-09,72.6,75,71.9,73.15,70.69,58476323
2020-12-08,73,73.1,70.25,72,69.58,43645664
2020-12-07,72.45,73.35,71.15,71.65,69.24,39355314
2020-12-04,71.7,73.6,69.35,71.65,69.24,97738908
2020-12-03,68.5,69.7,67.6,69.25,66.92,37361699
2020-12-02,69.5,69.65,66.7,67.95,65.66,46261091
2020-12-01,65.6,69.45,65,68.85,66.53,70704403
2020-11-27,63,65.25,62.45,64.9,62.72,56608140
2020-11-26,62.2,62.7,61.2,62.35,60.25,30119954
2020-11-25,60.45,63.9,60.2,61.5,59.43,75949155
2020-11-24,59.35,60.15,58.35,59.95,57.93,25057495
2020-11-23,58.85,59.75,57.8,58.85,56.87,24196085
2020-11-20,59.55,59.9,56.7,58.1,56.14,23428511
2020-11-19,60.25,61.45,58.75,59.15,57.16,28987133
2020-11-18,57.85,61.25,57.7,60.6,58.56,54298315
2020-11-17,56.5,58.2,55.9,57.65,55.71,26801425
2020-11-14,56,56.2,55.55,55.95,54.07,2578865
2020-11-13,55,55.75,54.6,55.25,53.39,15417488
2020-11-12,57.4,57.4,55.2,55.6,53.73,19585504
2020-11-11,57.45,58.5,56.7,57.25,55.32,40249499
2020-11-10,55.5,57.1,55,56.7,54.79,23878927
2020-11-09,55.45,55.6,53.9,54.95,53.1,22041528
2020-11-06,55.35,56.75,54.5,54.7,52.86,21662709
2020-11-05,53.5,55.85,53.5,55.35,53.49,22517409
2020-11-04,53.25,53.95,52.3,53.3,51.51,13555398
2020-11-03,52.7,53.85,52.65,53.6,51.8,11671919
2020-11-02,52.4,52.9,52,52.65,50.88,9575485
2020-10-30,52.45,52.85,51.65,52.15,50.39,12994219
2020-10-29,52.6,53.1,51.65,52.1,50.35,15351350
2020-10-28,53.8,54.1,52.9,53.1,51.31,13646853
2020-10-27,54.5,54.5,53,53.75,51.94,13240998
2020-10-26,55.65,55.7,52.95,53.9,52.09,20120597
2020-10-23,55.1,55.7,54.7,55.25,53.39,13365938
2020-10-22,53.9,55.6,53.45,55.1,53.25,15185237
2020-10-21,54.85,55.35,53.2,53.95,52.13,17054864
2020-10-20,55,56.15,54.55,54.75,52.91,17720431
2020-10-19,54.35,55.55,53.9,55.2,53.34,18875642
2020-10-16,53.55,54.6,52.3,54.15,52.33,24636965
2020-10-15,53.1,54.75,52.7,52.9,51.12,23963776
2020-10-14,53.9,54,52.25,52.95,51.17,15451124
2020-10-13,52.8,55.1,52.55,54.05,52.23,18622520
2020-10-12,54.45,55.05,52.6,52.85,51.07,12879607
2020-10-09,55,55.5,54.15,54.45,52.62,10432260
2020-10-08,56.05,56.5,53.75,55,53.15,16737366
2020-10-07,54.7,56.9,54.35,56.15,54.26,25064716
2020-10-06,54.1,54.75,53.8,54.6,52.76,10850162
2020-10-05,54.5,55.15,53.6,53.85,52.04,13583076
2020-10-01,53.5,54.65,53.5,54.45,52.62,13913795
2020-09-30,53.8,54,53,53.3,51.51,10804820
2020-09-29,54.5,54.65,53.25,53.95,52.13,18384412
2020-09-28,53.6,54.6,53.35,54.15,52.33,16189540
2020-09-25,51.05,53.4,50.7,53.1,51.31,24165575
2020-09-24,52.6,52.95,50.1,50.45,48.75,21625654
2020-09-23,52.25,54.2,51.35,53.45,51.65,24481334
2020-09-22,53,53.55,50.4,51.45,49.72,34523774
2020-09-21,56.05,56.2,52.5,53,51.22,27253422
2020-09-18,57.05,57.35,55.75,56.2,54.31,15697096
2020-09-17,57.35,58.15,56.35,56.75,54.84,27360333
2020-09-16,58.05,58.3,56.55,56.8,54.89,18216129
2020-09-15,57.45,58.75,57.1,57.75,55.81,18732445
2020-09-14,56.9,58.4,56.45,57.1,55.18,22921566
2020-09-11,55,57.15,54.8,56.7,54.79,22160341
2020-09-10,56.45,57.2,54.7,55.45,53.58,30550597
2020-09-09,54.05,56.15,52.5,55.65,53.78,36318169
2020-09-08,57.7,58.2,54.65,55.2,53.34,24213780
2020-09-07,58.95,59.4,56.1,57.4,55.47,26138463
2020-09-04,60,60.25,58.2,58.9,56.92,20139542
2020-09-03,60.95,61.6,59.9,60.7,58.66,23071103
2020-09-02,59.65,61.35,58.85,60.95,58.9,25823443
2020-09-01,59.6,60.45,58.2,59.5,57.5,43683296
2020-08-31,61.4,61.75,57.9,58.75,56.77,36839728
2020-08-28,62.1,62.25,60.3,61.2,59.14,21774977
2020-08-27,63.1,63.25,61.35,61.6,59.53,28622558
2020-08-26,60.3,63.25,60,62.65,60.54,73743638
2020-08-25,61,61.7,59.05,60,57.98,45582317
2020-08-24,62.35,62.7,60.15,60.9,58.85,36278735
2020-08-21,62.5,63.4,61.7,61.95,59.86,64263094
2020-08-20,56.15,62.3,56,61.4,59.33,117113064
2020-08-19,56,58.25,55.8,56.7,54.79,48760656
2020-08-18,56.2,56.4,55,55.65,53.78,24508088
2020-08-17,55.5,56.35,54.85,56.05,54.16,22574630
2020-08-14,56.45,57.2,54.5,54.95,53.1,39660917
2020-08-13,55,57.9,52.55,56.1,54.21,112756334
2020-08-12,51.9,53.6,51.2,52.95,51.17,26298038
2020-08-11,51.95,52.6,51.1,51.9,50.15,20281106
2020-08-10,49.8,51.9,49.8,51.45,49.72,27048138
2020-08-07,49.35,50.6,49.1,49.7,48.03,20079095
2020-08-06,49,50.1,48.5,49.4,47.74,22695057
2020-08-05,49.95,49.95,48.65,48.95,47.3,14901694
2020-08-04,49.2,50.45,49.1,49.7,48.03,25280637
2020-08-03,48.8,49.5,48.35,48.75,47.11,10560743
2020-07-31,48.05,49,47.5,48.7,47.06,19704630
2020-07-30,49.75,50.25,47.6,48,46.38,23600645
2020-07-29,49.25,50.35,49.2,49.75,48.08,18443993
2020-07-28,49.65,50.4,48.55,49.15,47.5,19972698
2020-07-27,48.8,50.4,47.7,49.5,47.83,26232020
2020-07-24,49.95,50.4,48.65,48.9,47.25,15734602
2020-07-23,50,50.35,49.55,50,48.32,18215827
2020-07-22,48.65,51.45,48.55,50.05,48.37,30638769
2020-07-21,49.5,49.5,48.55,48.85,47.21,11941105
2020-07-20,50,50,48.75,49.05,47.4,16776010
2020-07-17,47.2,49.6,47.2,49.3,47.64,31130208
2020-07-16,47,47.7,45.95,46.7,45.13,17980227
2020-07-15,48.5,49,46.8,47.15,45.56,18652944
2020-07-14,49.1,49.1,46.9,48.15,46.53,29076620
2020-07-13,50.9,51.1,49.15,49.65,46.48,23184293
2020-07-10,50.6,52.45,49.7,50.3,47.09,53816347
2020-07-09,52.45,53.2,52.1,52.5,49.15,26268273
2020-07-08,50.85,52.7,50.7,52.2,48.87,41927350
2020-07-07,50.35,51.2,50,50.85,47.6,25556054
2020-07-06,50.65,50.9,49.9,50.35,47.14,33194342
2020-07-03,50.45,51.2,49.35,49.9,46.71,62701725
2020-07-02,46.65,50.7,45.75,49.8,46.62,112201519
2020-07-01,45,46.7,44.05,46.1,43.16,28893548
2020-06-30,45.7,45.85,44.1,44.85,41.99,26717326
2020-06-29,46.45,47.25,44.45,44.85,41.99,29327965
2020-06-26,44.45,47.4,44.3,46.35,43.39,46055970
2020-06-25,43.15,44.6,43.1,44,41.19,35938924
2020-06-24,44.4,44.65,42.7,43.25,40.49,40591791
2020-06-23,43.7,44.95,42.9,44.45,41.61,36865827
2020-06-22,43.7,43.9,43,43.65,40.86,21166722
2020-06-19,43.45,43.95,42.8,43.2,40.44,28219723
2020-06-18,41.1,43.35,41.1,42.95,40.21,29310661
2020-06-17,40.9,42.2,40.15,41.25,38.62,30296333
2020-06-16,43.45,43.45,40.2,41.05,38.43,33914922
2020-06-15,41.7,43,41.55,42.4,39.69,32174670
2020-06-12,38,42.15,37.8,41.7,39.04,43584191
2020-06-11,42.8,42.8,41,41.2,38.57,23571379
2020-06-10,42.75,43.55,42.5,42.8,40.07,19799619
2020-06-09,43,43.7,42.2,42.75,40.02,34471524
2020-06-08,44.9,44.9,42.3,42.65,39.93,42629869
2020-06-05,43.95,44.35,42.8,43.9,41.1,55224827
2020-06-04,41.1,43.2,40.3,42.5,39.79,81866339
2020-06-03,43.35,43.75,41.1,41.7,39.04,70317645
2020-06-02,41.45,42.95,40.6,42.55,39.83,75507939
2020-06-01,37.6,40.05,37.2,39.45,36.93,64630249
2020-05-29,36.2,37.15,35.6,36.55,34.22,149706283
2020-05-28,35.95,37.5,35.9,36.9,34.54,45712056
2020-05-27,36,36.45,35.35,35.75,33.47,41541291
2020-05-26,33.75,36,33.6,35.75,33.47,51052291
2020-05-22,32.5,34.1,31.9,33.75,31.6,40498597
2020-05-21,33.65,33.9,32.55,32.85,30.75,35022500
2020-05-20,34.15,34.6,32.8,33.25,31.13,91642146
2020-05-19,31.5,32.85,30.6,32.45,30.38,37940322
2020-05-18,31.95,32.1,30.25,31.3,29.3,33654540
2020-05-15,31,31.8,29.75,31.4,29.4,36969885
2020-05-14,31,33.2,30.5,30.9,28.93,69089712
2020-05-13,30,31,28.85,30.3,28.37,53613887
2020-05-12,27.25,28.6,27,28.4,26.59,27226330
2020-05-11,29,29,27.15,27.3,25.56,36502236
2020-05-08,29.8,29.8,27.65,28.5,26.68,20376200
2020-05-07,29.1,29.45,28.8,29,27.15,13470518
2020-05-06,30.75,30.75,28.85,29,27.15,31848464
2020-05-05,30.85,31.5,30.35,30.5,28.55,11702153
2020-05-04,31.5,31.5,30,30.1,28.18,15845975
2020-04-30,31.4,32.15,31.05,31.7,29.68,32595506
2020-04-29,31.1,31.5,31,31.1,29.11,14334699
2020-04-28,31.4,31.45,30.5,30.7,28.74,10619659
2020-04-27,31.5,32,30.75,31.05,29.07,10333713
2020-04-24,32.6,32.6,30.8,31.05,29.07,13995409
2020-04-23,32.6,33.4,32.4,32.7,30.61,8034445
2020-04-22,32.4,33.3,31.7,32.4,30.33,11600499
2020-04-21,32.9,33.15,32.15,32.45,30.38,11655125
2020-04-20,34.65,34.65,33.2,33.55,31.41,24632398
2020-04-17,35.6,36.3,34.05,34.4,32.2,11813368
2020-04-16,35.05,35.5,34.5,34.7,32.49,9452838
2020-04-15,36.6,37.5,34.55,35.05,32.81,8241923
2020-04-13,36.65,36.9,35,35.9,33.61,4971715
2020-04-09,36.3,37,35.6,36.5,34.17,6744006
2020-04-08,33.65,36.45,32.95,35.65,33.37,13337227
2020-04-07,31.8,34.3,30.8,33.65,31.5,12216361
2020-04-03,31.75,31.9,29.95,30.15,28.23,10639666
2020-04-01,32.3,32.8,31.35,31.55,29.54,5645202
2020-03-31,32.8,33.6,32.45,32.85,30.75,7034191
2020-03-30,33.95,33.95,32.05,32.3,30.24,9090303
2020-03-27,35.85,36.85,33.25,33.95,31.78,9984277
2020-03-26,35.35,35.75,33.45,35.2,32.95,11152198
2020-03-25,34.3,35.65,34,35,32.77,5874349
2020-03-24,33.15,34.95,31.2,34.4,32.2,11652363
2020-03-23,34.35,35,31.2,32.9,30.8,7631822
2020-03-20,34.35,37.5,34,36.7,34.36,12777728
2020-03-19,33.2,36.7,32.75,34.2,32.02,11396652
2020-03-18,39.55,39.95,34.7,35.1,32.86,12710992
2020-03-17,40.45,42.55,38.5,38.95,36.46,9356819
2020-03-16,40.8,41.45,39.65,40.45,37.87,11109146
2020-03-13,37.9,42.8,34.6,42.15,39.46,36149525
2020-03-12,36,41.35,33.85,40.35,37.77,41974955
2020-03-11,39.4,40.05,37.8,37.9,35.48,13031174
2020-03-09,42.05,42.25,38.4,39.75,37.21,12055075
2020-03-06,43.3,44.15,41.45,43.05,40.3,8034080
2020-03-05,44.45,45.8,43.9,44.25,41.43,11568670
2020-03-04,44.05,45.25,43.35,44.75,41.89,8268039
2020-03-03,44.35,45.05,43.4,44.4,41.57,11775256
2020-03-02,47.1,47.8,43.25,43.8,41,17866454
2020-02-28,47.7,48.55,46.05,46.7,43.72,24044762
2020-02-27,49.45,49.65,47.5,49.3,46.15,18385687
2020-02-26,51.1,51.15,48.8,49.35,46.2,22209900
2020-02-25,52.15,52.95,51.55,51.7,48.4,7099808
2020-02-24,51.5,52.65,50.85,51.85,48.54,8835835
2020-02-20,51.85,52.65,50.9,51.6,48.31,22312622
2020-02-19,52,52.35,50.8,51.35,48.07,7216081
2020-02-18,51.75,51.95,50.6,51.55,48.26,5096324
2020-02-17,53.9,53.95,51.5,51.75,48.45,5167878
2020-02-14,55.3,55.6,53.55,53.8,50.37,7158438
2020-02-13,55.85,55.95,54.75,55.3,51.77,6687073
2020-02-12,57.8,58.25,55.75,56,52.43,4132841
2020-02-11,57,57.85,56.85,57.65,53.97,3188511
2020-02-10,57.7,58.15,55.95,56.95,53.31,3640927
2020-02-07,57.4,58.2,57.35,58,54.3,3340932
2020-02-06,57.05,58.2,56.85,57.7,54.02,3658979
2020-02-05,56.9,57.35,56.15,57.2,53.55,4115182
2020-02-04,55.3,56.8,54.6,56.4,52.8,8418747
2020-02-03,55.1,56.4,54.65,54.9,51.4,5011428
2020-01-31,60.5,60.6,57.6,58.1,54.39,7977888
2020-01-30,60.65,61.55,59,60.3,56.45,15197956
2020-01-29,61.35,62,60.4,60.9,57.01,5292349
2020-01-28,60.7,61.8,60.25,60.75,56.87,7799785
2020-01-27,60.8,62,60.35,60.7,56.83,7343803
2020-01-24,60,61.95,59.75,61.2,57.29,6085340
2020-01-23,59,60.25,58.9,60.15,56.31,8476777
2020-01-22,59.9,60,58.9,59.15,55.37,8871316
2020-01-21,59.6,60.3,59.35,59.55,55.75,6250007
2020-01-20,61.55,61.7,59.9,60.25,56.4,8384043
2020-01-17,61.1,62.1,60.8,61.55,57.62,6414265
2020-01-16,61.1,61.35,60.35,61,57.11,14551255
2020-01-15,60.3,61.1,59.9,60.9,57.01,5808570
2020-01-14,59.5,60.35,59.2,60.2,56.36,5841008
2020-01-13,59.2,59.85,58.85,59.4,55.61,5570014
2020-01-10,57.75,59.5,57.35,58.95,55.19,10571670
2020-01-09,56.55,58.2,56.55,57.8,54.11,6282472
2020-01-08,56,56.75,55.7,56.25,52.66,3078686
2020-01-07,57.1,57.55,56.05,56.6,52.99,3974582
2020-01-06,57.05,57.5,55.95,56.75,53.13,3833784
2020-01-03,58,58.55,57.3,57.75,54.06,9746134
2020-01-02,57.9,58.15,56.8,58,54.3,12142359
2020-01-01,56.8,57.85,56.65,57.6,53.92,3878107
2019-12-31,56.5,56.9,56.3,56.5,52.89,3504310
2019-12-30,55.9,56.7,55.7,56.45,52.85,3198070
2019-12-27,55.3,56.3,55.3,56.1,52.52,2983035
2019-12-26,56,56.55,55,55.15,51.63,4026238
2019-12-24,56.45,56.65,55.75,56.1,52.52,7649247
2019-12-23,55,56,55,55.75,52.19,6340544
2019-12-20,55.65,56.1,55.25,55.45,51.91,5836678
2019-12-19,54.95,56.05,54.55,55.7,52.14,6911871
2019-12-18,56.25,56.25,54.8,55.5,51.96,5634510
2019-12-17,55,56.2,54.65,56.05,52.47,7255855
2019-12-16,54.15,55.55,54.05,55,51.49,13368024
2019-12-13,53.6,54.6,52.9,54,50.55,13996578
